school_id,system_id,sctype,gender,ethnicity,cltype,tdegree,tyear,lunch,read_old,read,math_old,math
41,17,suburban,female,cauc,regular+aide,master,21,non-free,659,675,699,678
53,22,inner-city,female,cauc,regular,master,19,non-free,550,583,570,586
57,24,rural,female,cauc,regular,bachelor,3,non-free,520,600,531,579
80,42,rural,male,cauc,small,bachelor,2,free,631,620,626,651
60,27,urban,male,cauc,small,bachelor,14,free,637,665,648,645
68,34,rural,male,afam,regular,bachelor,8,free,584,618,550,570
34,12,rural,male,cauc,small,bachelor,14,non-free,602,636,587,601
8,6,rural,female,cauc,small,master,19,free,573,587,574,616
33,11,inner-city,male,afam,regular,bachelor,0,free,559,626,579,612
53,22,inner-city,female,afam,regular+aide,bachelor,7,free,604,608,565,588
20,11,suburban,female,afam,regular,bachelor,7,non-free,637,661,615,629
25,11,suburban,male,afam,small,bachelor,18,non-free,602,600,579,622
79,41,rural,male,cauc,regular,master,12,non-free,631,670,659,667
28,11,inner-city,male,afam,small,master,14,non-free,542,578,559,606
58,25,suburban,female,cauc,regular,bachelor,22,non-free,599,661,579,629
1,1,rural,male,afam,small,master,1,free,614,582,590,586
49,21,rural,male,cauc,small,master,17,non-free,637,654,587,655
15,11,inner-city,female,afam,small,bachelor,11,free,568,612,572,626
50,21,rural,male,cauc,regular,master,8,non-free,631,633,607,631
55,23,rural,female,cauc,regular,master,17,non-free,552,577,543,589
77,40,rural,female,cauc,regular+aide,bachelor,1,non-free,569,585,574,580
55,23,rural,male,cauc,small,master,10,non-free,555,602,584,636
9,6,urban,female,cauc,small,bachelor,9,free,571,588,659,645
29,11,inner-city,male,afam,small,master,31,free,622,622,620,636
49,21,rural,male,afam,regular+aide,master,17,free,622,614,570,614
61,28,suburban,female,cauc,regular+aide,master,6,non-free,684,702,626,678
44,18,suburban,male,afam,regular,master,14,free,562,547,533,593
51,22,suburban,male,afam,regular+aide,master,18,non-free,560,608,587,622
5,4,rural,male,cauc,small,master,13,non-free,631,602,570,631
9,6,urban,male,cauc,small,bachelor,8,non-free,559,624,536,582
56,24,rural,male,cauc,regular+aide,master,11,non-free,569,626,546,620
41,17,suburban,female,cauc,regular,master,20,non-free,637,647,596,631
75,39,rural,female,cauc,regular+aide,bachelor,7,non-free,618,665,577,667
74,38,rural,male,cauc,regular,master,11,non-free,608,626,674,672
22,11,inner-city,female,afam,regular,bachelor,20,free,523,587,535,564
4,4,suburban,male,cauc,small,master,18,non-free,547,593,620,645
73,37,rural,male,cauc,regular+aide,bachelor,19,non-free,732,670,639,648
51,22,suburban,male,cauc,small,bachelor,9,non-free,684,633,674,672
50,21,rural,female,cauc,small,bachelor,14,free,569,610,611,618
34,12,rural,male,cauc,regular,bachelor,14,non-free,569,587,548,604
68,34,rural,female,afam,regular,bachelor,8,free,564,606,572,574
75,39,rural,female,cauc,regular,bachelor,19,free,566,600,559,624
51,22,suburban,female,cauc,small,master,17,non-free,559,587,565,594
49,21,rural,male,cauc,small,master,17,non-free,627,665,626,663
47,19,rural,female,cauc,small,bachelor,2,free,532,567,525,579
3,3,rural,male,cauc,regular+aide,master,13,non-free,579,560,579,599
51,22,suburban,male,afam,regular+aide,master,18,non-free,582,597,584,583
77,40,rural,male,cauc,regular,bachelor,8,non-free,566,565,577,604
66,32,rural,female,cauc,regular,master,5,non-free,622,675,674,672
17,11,suburban,male,afam,regular+aide,master,18,non-free,552,590,572,629
16,11,inner-city,male,afam,regular+aide,master,11,free,533,549,540,558
31,11,inner-city,female,afam,regular,master,26,free,530,588,525,564
77,40,rural,male,cauc,regular,bachelor,8,non-free,530,547,523,579
9,6,urban,male,cauc,small,bachelor,9,non-free,650,647,599,604
45,18,inner-city,male,afam,regular,bachelor,3,non-free,532,616,579,622
41,17,suburban,male,cauc,regular,master,20,non-free,582,600,626,663
25,11,suburban,male,afam,regular+aide,bachelor,8,non-free,659,654,699,659
11,8,rural,female,cauc,regular+aide,master,14,non-free,637,665,699,684
14,11,inner-city,female,afam,small,bachelor,30,free,650,686,639,659
41,17,suburban,male,cauc,regular,master,20,non-free,582,633,563,645
30,11,inner-city,female,afam,regular+aide,bachelor,18,free,577,604,512,588
12,9,rural,female,cauc,small,bachelor,15,non-free,579,665,593,655
44,18,suburban,male,afam,regular,master,14,free,611,661,611,645
22,11,inner-city,male,afam,regular,bachelor,26,free,573,650,582,604
27,11,inner-city,female,afam,regular+aide,bachelor,4,free,562,592,615,626
14,11,inner-city,male,afam,regular+aide,bachelor,0,free,555,614,582,636
32,11,inner-city,female,afam,regular,bachelor,31,free,514,535,512,554
7,5,rural,female,cauc,regular+aide,master,5,non-free,588,636,568,612
14,11,inner-city,male,afam,small,bachelor,30,free,604,602,590,591
56,24,rural,female,cauc,regular+aide,master,15,non-free,568,633,552,588
9,6,urban,male,cauc,regular+aide,master,38,non-free,614,620,590,624
22,11,inner-city,male,afam,small,master,19,free,532,545,611,567
19,11,inner-city,female,afam,regular,master,16,free,586,629,556,642
67,33,rural,female,cauc,regular,bachelor,7,free,554,602,541,618
68,34,rural,female,cauc,regular,bachelor,8,non-free,622,693,639,663
24,11,suburban,male,afam,regular,master,19,non-free,559,592,570,618
79,41,rural,male,cauc,regular,master,12,non-free,622,610,659,663
2,2,urban,female,afam,regular,master,15,non-free,560,599,518,564
69,35,rural,female,cauc,regular,bachelor,7,non-free,650,657,632,667
61,28,suburban,male,cauc,regular,master,4,free,604,631,620,684
46,18,suburban,female,cauc,regular+aide,bachelor,12,free,547,636,568,651
58,25,suburban,male,cauc,regular,bachelor,22,non-free,559,602,570,599
38,14,rural,female,cauc,regular+aide,bachelor,17,free,614,602,593,593
51,22,suburban,male,afam,regular,master,15,free,547,562,526,573
12,9,rural,male,cauc,regular,bachelor,0,non-free,627,614,648,667
33,11,inner-city,male,afam,regular+aide,bachelor,18,free,517,552,548,554
67,33,rural,female,cauc,small,bachelor,2,free,631,595,582,601
65,31,rural,male,cauc,regular,bachelor,24,non-free,631,665,648,672
9,6,urban,female,cauc,regular+aide,master,38,non-free,684,657,574,606
3,3,rural,female,cauc,regular,bachelor,21,free,591,597,540,618
28,11,inner-city,female,afam,small,master,14,free,564,604,587,672
58,25,suburban,male,cauc,regular+aide,bachelor,8,non-free,602,620,582,606
51,22,suburban,female,afam,regular+aide,master,32,free,577,654,584,642
8,6,rural,female,cauc,regular+aide,bachelor,10,non-free,659,693,659,659
22,11,inner-city,male,afam,regular+aide,master,12,free,547,587,530,580
16,11,inner-city,male,afam,small,bachelor,22,free,593,614,626,636
2,2,urban,male,afam,small,master,9,free,608,626,538,571
54,22,suburban,female,afam,regular,bachelor,30,free,575,565,570,582
35,12,rural,female,cauc,small,bachelor,3,free,650,702,632,672
54,22,suburban,female,cauc,regular+aide,master,19,non-free,591,595,557,568
27,11,inner-city,female,afam,regular,bachelor,5,free,568,616,639,618
67,33,rural,male,cauc,regular+aide,master,19,free,579,641,587,655
10,7,urban,male,cauc,small,bachelor,36,non-free,564,624,570,678
65,31,rural,female,cauc,regular+aide,bachelor,2,non-free,604,626,639,659
51,22,suburban,male,cauc,small,master,17,non-free,669,680,626,678
12,9,rural,male,cauc,regular,bachelor,0,non-free,659,650,674,648
1,1,rural,female,cauc,regular,bachelor,5,non-free,559,557,572,589
56,24,rural,male,cauc,regular+aide,master,11,non-free,539,616,552,612
38,14,rural,female,cauc,regular+aide,bachelor,17,non-free,650,608,615,606
57,24,rural,male,cauc,regular+aide,bachelor,7,free,588,629,563,603
44,18,suburban,male,afam,regular+aide,bachelor,18,free,511,565,494,571
33,11,inner-city,male,afam,regular+aide,bachelor,18,non-free,511,531,570,559
36,12,suburban,male,cauc,regular,master,9,non-free,608,654,596,642
49,21,rural,male,cauc,regular+aide,master,17,non-free,659,657,584,631
77,40,rural,female,cauc,regular,bachelor,28,free,564,639,593,634
50,21,rural,female,cauc,regular,master,8,non-free,582,626,559,603
2,2,urban,male,afam,regular,master,15,non-free,532,580,568,622
75,39,rural,female,cauc,small,bachelor,22,non-free,669,713,626,711
8,6,rural,male,cauc,regular,bachelor,15,non-free,637,702,593,639
77,40,rural,female,cauc,regular,bachelor,28,free,593,618,603,663
47,19,rural,male,cauc,regular+aide,bachelor,0,free,538,587,563,618
7,5,rural,male,cauc,small,bachelor,5,non-free,643,650,596,655
49,21,rural,female,cauc,small,bachelor,13,free,588,612,570,603
56,24,rural,male,afam,regular+aide,master,11,free,573,624,593,618
61,28,suburban,male,cauc,regular+aide,master,15,non-free,684,657,579,634
17,11,suburban,male,afam,regular,master,19,free,608,665,561,639
72,36,rural,female,cauc,regular,master,13,non-free,631,657,632,622
27,11,inner-city,male,afam,regular+aide,bachelor,4,free,562,580,568,593
29,11,inner-city,male,afam,regular+aide,bachelor,2,non-free,631,647,626,618
43,18,suburban,male,cauc,regular,master,19,non-free,643,680,626,752
8,6,rural,male,cauc,regular+aide,bachelor,10,non-free,669,650,721,659
57,24,rural,male,cauc,small,master,11,non-free,618,686,593,711
56,24,rural,male,cauc,regular+aide,master,11,non-free,627,620,546,601
59,26,urban,male,cauc,regular+aide,master,7,non-free,622,670,674,672
60,27,urban,female,afam,small,bachelor,14,free,622,633,568,593
39,15,rural,female,cauc,regular,master,18,free,575,583,603,636
7,5,rural,male,cauc,regular,bachelor,24,non-free,650,675,626,700
63,30,rural,male,cauc,regular,bachelor,9,non-free,579,604,557,593
75,39,rural,female,cauc,small,bachelor,22,non-free,611,629,596,622
45,18,inner-city,female,afam,regular,bachelor,3,free,547,612,584,629
26,11,inner-city,female,afam,regular+aide,master,13,free,539,573,517,574
73,37,rural,female,cauc,small,bachelor,9,non-free,643,650,615,636
67,33,rural,male,cauc,regular,bachelor,7,non-free,618,675,648,672
33,11,inner-city,female,afam,small,bachelor,7,non-free,530,572,556,588
46,18,suburban,female,cauc,small,master,8,non-free,643,680,699,672
64,31,rural,male,cauc,regular,master,6,non-free,608,626,593,659
44,18,suburban,male,afam,small,bachelor,7,non-free,571,597,659,594
21,11,suburban,male,afam,small,bachelor,21,non-free,557,543,518,519
72,36,rural,female,cauc,regular,master,13,non-free,604,608,603,586
66,32,rural,male,cauc,small,bachelor,5,free,489,529,556,583
56,24,rural,female,cauc,small,master,6,free,539,550,495,535
51,22,suburban,male,afam,regular,bachelor,5,non-free,550,564,556,589
66,32,rural,male,cauc,regular+aide,master,4,non-free,575,608,540,610
55,23,rural,female,cauc,regular+aide,master,4,non-free,547,572,535,571
73,37,rural,male,cauc,regular+aide,master,15,non-free,614,639,615,626
75,39,rural,male,cauc,small,specialist,13,non-free,614,728,674,672
22,11,inner-city,male,afam,small,master,19,free,542,550,552,567
56,24,rural,male,cauc,regular,master,9,non-free,557,570,620,624
11,8,rural,female,cauc,regular+aide,master,14,free,579,580,568,608
64,31,rural,male,cauc,regular,bachelor,22,free,557,593,536,624
53,22,inner-city,male,afam,small,bachelor,5,free,554,629,559,616
73,37,rural,male,cauc,small,bachelor,8,free,637,665,590,610
55,23,rural,male,cauc,regular,master,17,free,547,572,596,636
22,11,inner-city,female,afam,regular,bachelor,20,non-free,557,580,579,624
34,12,rural,female,cauc,regular+aide,bachelor,9,non-free,575,599,570,579
23,11,suburban,female,afam,regular+aide,master,20,non-free,582,612,584,634
19,11,inner-city,female,afam,regular,bachelor,5,free,526,600,515,556
77,40,rural,female,cauc,regular+aide,master,15,non-free,637,661,615,663
25,11,suburban,male,afam,regular+aide,bachelor,8,free,593,582,557,538
68,34,rural,male,cauc,regular+aide,master,19,free,627,624,648,631
23,11,suburban,male,afam,regular+aide,master,20,non-free,539,567,533,574
28,11,inner-city,male,afam,regular+aide,master,3,free,571,644,561,588
34,12,rural,female,cauc,small,bachelor,14,free,571,608,620,672
31,11,inner-city,male,afam,small,master,14,free,544,567,574,565
69,35,rural,female,cauc,regular+aide,bachelor,12,non-free,669,728,699,711
51,22,suburban,male,cauc,regular+aide,bachelor,14,non-free,684,670,639,684
32,11,inner-city,male,afam,regular,bachelor,31,free,505,535,518,520
47,19,rural,female,cauc,regular+aide,bachelor,0,free,577,590,554,585
14,11,inner-city,male,afam,small,bachelor,30,free,611,599,599,620
46,18,suburban,male,cauc,regular+aide,bachelor,12,non-free,560,612,615,631
11,8,rural,female,cauc,regular,bachelor,37,non-free,602,578,599,599
9,6,urban,female,cauc,regular+aide,master,16,non-free,559,590,577,594
31,11,inner-city,female,afam,regular+aide,bachelor,17,free,523,578,507,589
60,27,urban,female,cauc,regular+aide,bachelor,20,free,588,590,568,588
19,11,inner-city,female,afam,regular+aide,bachelor,30,free,596,661,615,629
75,39,rural,female,cauc,small,bachelor,22,non-free,650,650,699,648
16,11,inner-city,male,afam,small,master,29,free,604,654,648,651
68,34,rural,female,cauc,regular+aide,master,19,free,577,610,593,606
39,15,rural,male,cauc,small,bachelor,31,non-free,643,650,639,672
2,2,urban,female,cauc,regular+aide,master,19,non-free,573,626,546,618
51,22,suburban,male,cauc,regular,bachelor,5,free,659,702,582,655
4,4,suburban,male,cauc,regular,master,15,non-free,604,626,607,599
53,22,inner-city,female,afam,regular+aide,bachelor,7,non-free,579,602,543,576
61,28,suburban,female,cauc,regular+aide,master,6,non-free,650,650,615,667
25,11,suburban,female,afam,regular+aide,bachelor,8,free,631,654,674,678
14,11,inner-city,male,afam,regular+aide,bachelor,0,free,557,604,570,618
66,32,rural,female,cauc,regular,master,5,free,564,593,559,604
63,30,rural,male,cauc,regular+aide,bachelor,15,free,599,599,659,645
19,11,inner-city,female,afam,regular,master,16,free,533,608,548,608
55,23,rural,female,cauc,regular+aide,master,4,non-free,555,575,522,591
31,11,inner-city,male,afam,small,master,14,free,611,665,632,659
56,24,rural,male,cauc,small,master,11,non-free,599,650,632,648
58,25,suburban,male,cauc,small,bachelor,19,non-free,591,657,584,603
29,11,inner-city,female,afam,small,master,31,free,577,657,611,634
51,22,suburban,female,other,regular+aide,bachelor,14,non-free,577,618,599,700
59,26,urban,male,cauc,regular,master,7,free,573,608,572,574
62,29,rural,male,cauc,regular+aide,bachelor,10,free,526,578,563,597
52,22,suburban,male,cauc,small,bachelor,27,non-free,599,644,577,612
32,11,inner-city,female,afam,small,bachelor,8,free,569,597,577,570
53,22,inner-city,female,cauc,regular+aide,bachelor,7,non-free,560,570,546,610
55,23,rural,male,cauc,small,master,10,non-free,547,599,579,648
63,30,rural,female,cauc,regular,bachelor,23,non-free,622,641,626,659
58,25,suburban,male,cauc,regular+aide,master,16,non-free,627,680,565,620
20,11,suburban,female,afam,small,bachelor,13,free,554,593,552,622
51,22,suburban,female,afam,regular+aide,master,18,free,611,650,611,594
59,26,urban,female,cauc,regular+aide,master,7,non-free,650,629,607,667
12,9,rural,female,cauc,regular+aide,bachelor,16,free,591,610,584,645
78,41,rural,female,cauc,regular,specialist,13,free,627,650,603,648
57,24,rural,male,cauc,small,bachelor,18,non-free,569,610,536,567
77,40,rural,female,cauc,regular,bachelor,8,non-free,520,538,531,568
72,36,rural,male,cauc,regular+aide,bachelor,11,non-free,643,639,699,678
7,5,rural,female,cauc,small,bachelor,5,non-free,569,612,639,700
19,11,inner-city,male,afam,regular,master,16,free,521,602,559,599
77,40,rural,female,cauc,regular,bachelor,8,non-free,669,753,639,672
55,23,rural,female,cauc,regular,master,17,free,560,592,552,601
72,36,rural,female,cauc,regular+aide,bachelor,11,free,604,633,611,659
11,8,rural,male,cauc,small,bachelor,14,free,622,675,659,655
55,23,rural,female,cauc,small,bachelor,16,free,577,612,543,567
78,41,rural,female,cauc,small,master,14,free,622,631,620,659
53,22,inner-city,female,cauc,regular,master,19,free,599,626,563,626
30,11,inner-city,female,afam,regular,bachelor,3,free,552,585,554,567
58,25,suburban,female,cauc,regular+aide,master,16,non-free,564,610,593,583
66,32,rural,female,cauc,regular+aide,bachelor,13,non-free,631,661,611,684
34,12,rural,female,cauc,regular,bachelor,14,non-free,631,647,587,634
15,11,inner-city,female,afam,small,bachelor,11,free,559,593,546,567
80,42,rural,female,cauc,regular,master,13,free,643,639,584,610
32,11,inner-city,male,afam,regular+aide,bachelor,23,free,560,567,599,636
35,12,rural,female,cauc,small,bachelor,3,non-free,586,610,561,608
61,28,suburban,female,cauc,regular+aide,master,15,non-free,631,657,611,684
46,18,suburban,female,cauc,small,bachelor,12,free,643,661,587,614
55,23,rural,male,cauc,regular+aide,master,4,non-free,568,585,587,620
22,11,inner-city,male,afam,small,master,33,free,571,622,548,586
56,24,rural,male,cauc,regular+aide,master,11,free,608,647,603,678
17,11,suburban,female,afam,regular+aide,master,18,free,542,565,507,576
21,11,suburban,male,afam,small,bachelor,21,free,530,564,528,554
20,11,suburban,female,afam,regular+aide,bachelor,4,non-free,575,629,563,620
50,21,rural,male,afam,small,bachelor,14,free,599,592,582,624
12,9,rural,male,cauc,regular+aide,bachelor,16,free,593,636,615,642
23,11,suburban,female,afam,regular+aide,master,20,non-free,584,602,584,636
34,12,rural,female,cauc,regular+aide,master,16,non-free,637,670,599,655
5,4,rural,male,cauc,regular+aide,bachelor,23,non-free,684,675,626,642
21,11,suburban,male,afam,regular,bachelor,4,free,547,564,582,586
12,9,rural,female,cauc,regular,bachelor,0,free,643,650,721,684
47,19,rural,female,cauc,small,bachelor,34,free,541,622,520,585
14,11,inner-city,female,afam,regular+aide,bachelor,0,free,571,525,557,577
